t	1	2	jL0100	jV0200	
0.00184	0.0115608	0.0115608	1.15577e-15	-1.15577e-15	
0.001841	0.0115671	0.0115671	1.15639e-15	-1.15639e-15	
0.001842	0.0115734	0.0115734	1.15702e-15	-1.15702e-15	
0.001843	0.0115797	0.0115797	1.15765e-15	-1.15765e-15	
0.001844	0.0115859	0.0115859	1.15828e-15	-1.15828e-15	
0.001845	0.0115922	0.0115922	1.15891e-15	-1.15891e-15	
0.001846	0.0115985	0.0115985	1.15954e-15	-1.15954e-15	
0.001847	0.0116048	0.0116048	1.16016e-15	-1.16016e-15	
0.001848	0.0116111	0.0116111	1.16079e-15	-1.16079e-15	
0.001849	0.0116173	0.0116173	1.16142e-15	-1.16142e-15	
0.00185	0.0116236	0.0116236	1.16205e-15	-1.16205e-15	
0.001851	0.0116299	0.0116299	1.16268e-15	-1.16268e-15	
0.001852	0.0116362	0.0116362	1.16331e-15	-1.16331e-15	
0.001853	0.0116425	0.0116425	1.16393e-15	-1.16393e-15	
0.001854	0.0116488	0.0116488	1.16456e-15	-1.16456e-15	
0.001855	0.011655	0.011655	1.16519e-15	-1.16519e-15	
0.001856	0.0116613	0.0116613	1.16582e-15	-1.16582e-15	
0.001857	0.0116676	0.0116676	1.16645e-15	-1.16645e-15	
0.001858	0.0116739	0.0116739	1.16708e-15	-1.16708e-15	
0.001859	0.0116802	0.0116802	1.1677e-15	-1.1677e-15	
0.00186	0.0116865	0.0116865	1.16833e-15	-1.16833e-15	
0.001861	0.0116927	0.0116927	1.16896e-15	-1.16896e-15	
0.001862	0.011699	0.011699	1.16959e-15	-1.16959e-15	
0.001863	0.0117053	0.0117053	1.17022e-15	-1.17022e-15	
0.001864	0.0117116	0.0117116	1.17084e-15	-1.17084e-15	
0.001865	0.0117179	0.0117179	1.17147e-15	-1.17147e-15	
0.001866	0.0117242	0.0117242	1.1721e-15	-1.1721e-15	
0.001867	0.0117304	0.0117304	1.17273e-15	-1.17273e-15	
0.001868	0.0117367	0.0117367	1.17336e-15	-1.17336e-15	
0.001869	0.011743	0.011743	1.17399e-15	-1.17399e-15	
0.00187	0.0117493	0.0117493	1.17461e-15	-1.17461e-15	
0.001871	0.0117556	0.0117556	1.17524e-15	-1.17524e-15	
0.001872	0.0117619	0.0117619	1.17587e-15	-1.17587e-15	
0.001873	0.0117681	0.0117681	1.1765e-15	-1.1765e-15	
0.001874	0.0117744	0.0117744	1.17713e-15	-1.17713e-15	
0.001875	0.0117807	0.0117807	1.17776e-15	-1.17776e-15	
0.001876	0.011787	0.011787	1.17838e-15	-1.17838e-15	
0.001877	0.0117933	0.0117933	1.17901e-15	-1.17901e-15	
0.001878	0.0117995	0.0117995	1.17964e-15	-1.17964e-15	
0.001879	0.0118058	0.0118058	1.18027e-15	-1.18027e-15	
0.00188	0.0118121	0.0118121	1.1809e-15	-1.1809e-15	
0.001881	0.0118184	0.0118184	1.18153e-15	-1.18153e-15	
0.001882	0.0118247	0.0118247	1.18215e-15	-1.18215e-15	
0.001883	0.011831	0.011831	1.18278e-15	-1.18278e-15	
0.001884	0.0118372	0.0118372	1.18341e-15	-1.18341e-15	
0.001885	0.0118435	0.0118435	1.18404e-15	-1.18404e-15	
0.001886	0.0118498	0.0118498	1.18467e-15	-1.18467e-15	
0.001887	0.0118561	0.0118561	1.1853e-15	-1.1853e-15	
0.001888	0.0118624	0.0118624	1.18592e-15	-1.18592e-15	
0.001889	0.0118687	0.0118687	1.18655e-15	-1.18655e-15	
0.00189	0.0118749	0.0118749	1.18718e-15	-1.18718e-15	
0.001891	0.0118812	0.0118812	1.18781e-15	-1.18781e-15	
0.001892	0.0118875	0.0118875	1.18844e-15	-1.18844e-15	
0.001893	0.0118938	0.0118938	1.18906e-15	-1.18906e-15	
0.001894	0.0119001	0.0119001	1.18969e-15	-1.18969e-15	
0.001895	0.0119064	0.0119064	1.19032e-15	-1.19032e-15	
0.001896	0.0119126	0.0119126	1.19095e-15	-1.19095e-15	
0.001897	0.0119189	0.0119189	1.19158e-15	-1.19158e-15	
0.001898	0.0119252	0.0119252	1.19221e-15	-1.19221e-15	
0.001899	0.0119315	0.0119315	1.19283e-15	-1.19283e-15	
0.0019	0.0119378	0.0119378	1.19346e-15	-1.19346e-15	
0.001901	0.0119441	0.0119441	1.19409e-15	-1.19409e-15	
0.001902	0.0119503	0.0119503	1.19472e-15	-1.19472e-15	
0.001903	0.0119566	0.0119566	1.19535e-15	-1.19535e-15	
0.001904	0.0119629	0.0119629	1.19598e-15	-1.19598e-15	
0.001905	0.0119692	0.0119692	1.1966e-15	-1.1966e-15	
0.001906	0.0119755	0.0119755	1.19723e-15	-1.19723e-15	
0.001907	0.0119817	0.0119817	1.19786e-15	-1.19786e-15	
0.001908	0.011988	0.011988	1.19849e-15	-1.19849e-15	
0.001909	0.0119943	0.0119943	1.19912e-15	-1.19912e-15	
0.00191	0.0120006	0.0120006	1.19975e-15	-1.19975e-15	
0.001911	0.0120069	0.0120069	1.20037e-15	-1.20037e-15	
0.001912	0.0120132	0.0120132	1.201e-15	-1.201e-15	
0.001913	0.0120194	0.0120194	1.20163e-15	-1.20163e-15	
0.001914	0.0120257	0.0120257	1.20226e-15	-1.20226e-15	
0.001915	0.012032	0.012032	1.20289e-15	-1.20289e-15	
0.001916	0.0120383	0.0120383	1.20352e-15	-1.20352e-15	
0.001917	0.0120446	0.0120446	1.20414e-15	-1.20414e-15	
0.001918	0.0120509	0.0120509	1.20477e-15	-1.20477e-15	
0.001919	0.0120571	0.0120571	1.2054e-15	-1.2054e-15	
0.00192	0.0120634	0.0120634	1.20603e-15	-1.20603e-15	
0.001921	0.0120697	0.0120697	1.20666e-15	-1.20666e-15	
0.001922	0.012076	0.012076	1.20728e-15	-1.20728e-15	
0.001923	0.0120823	0.0120823	1.20791e-15	-1.20791e-15	
0.001924	0.0120886	0.0120886	1.20854e-15	-1.20854e-15	
0.001925	0.0120948	0.0120948	1.20917e-15	-1.20917e-15	
0.001926	0.0121011	0.0121011	1.2098e-15	-1.2098e-15	
0.001927	0.0121074	0.0121074	1.21043e-15	-1.21043e-15	
0.001928	0.0121137	0.0121137	1.21105e-15	-1.21105e-15	
0.001929	0.01212	0.01212	1.21168e-15	-1.21168e-15	
0.00193	0.0121263	0.0121263	1.21231e-15	-1.21231e-15	
0.001931	0.0121325	0.0121325	1.21294e-15	-1.21294e-15	
0.001932	0.0121388	0.0121388	1.21357e-15	-1.21357e-15	
0.001933	0.0121451	0.0121451	1.2142e-15	-1.2142e-15	
0.001934	0.0121514	0.0121514	1.21482e-15	-1.21482e-15	
0.001935	0.0121577	0.0121577	1.21545e-15	-1.21545e-15	
0.001936	0.0121639	0.0121639	1.21608e-15	-1.21608e-15	
0.001937	0.0121702	0.0121702	1.21671e-15	-1.21671e-15	
0.001938	0.0121765	0.0121765	1.21734e-15	-1.21734e-15	
0.001939	0.0121828	0.0121828	1.21797e-15	-1.21797e-15	
0.00194	0.0121891	0.0121891	1.21859e-15	-1.21859e-15	
0.001941	0.0121954	0.0121954	1.21922e-15	-1.21922e-15	
0.001942	0.0122016	0.0122016	1.21985e-15	-1.21985e-15	
0.001943	0.0122079	0.0122079	1.22048e-15	-1.22048e-15	
0.001944	0.0122142	0.0122142	1.22111e-15	-1.22111e-15	
0.001945	0.0122205	0.0122205	1.22173e-15	-1.22173e-15	
0.001946	0.0122268	0.0122268	1.22236e-15	-1.22236e-15	
0.001947	0.0122331	0.0122331	1.22299e-15	-1.22299e-15	
0.001948	0.0122393	0.0122393	1.22362e-15	-1.22362e-15	
0.001949	0.0122456	0.0122456	1.22425e-15	-1.22425e-15	
0.00195	0.0122519	0.0122519	1.22488e-15	-1.22488e-15	
0.001951	0.0122582	0.0122582	1.2255e-15	-1.2255e-15	
0.001952	0.0122645	0.0122645	1.22613e-15	-1.22613e-15	
0.001953	0.0122708	0.0122708	1.22676e-15	-1.22676e-15	
0.001954	0.012277	0.012277	1.22739e-15	-1.22739e-15	
0.001955	0.0122833	0.0122833	1.22802e-15	-1.22802e-15	
0.001956	0.0122896	0.0122896	1.22865e-15	-1.22865e-15	
0.001957	0.0122959	0.0122959	1.22927e-15	-1.22927e-15	
0.001958	0.0123022	0.0123022	1.2299e-15	-1.2299e-15	
0.001959	0.0123084	0.0123084	1.23053e-15	-1.23053e-15	
0.00196	0.0123147	0.0123147	1.23116e-15	-1.23116e-15	
0.001961	0.012321	0.012321	1.23179e-15	-1.23179e-15	
0.001962	0.0123273	0.0123273	1.23242e-15	-1.23242e-15	
0.001963	0.0123336	0.0123336	1.23304e-15	-1.23304e-15	
0.001964	0.0123399	0.0123399	1.23367e-15	-1.23367e-15	
0.001965	0.0123461	0.0123461	1.2343e-15	-1.2343e-15	
0.001966	0.0123524	0.0123524	1.23493e-15	-1.23493e-15	
0.001967	0.0123587	0.0123587	1.23556e-15	-1.23556e-15	
0.001968	0.012365	0.012365	1.23619e-15	-1.23619e-15	
0.001969	0.0123713	0.0123713	1.23681e-15	-1.23681e-15	
0.00197	0.0123776	0.0123776	1.23744e-15	-1.23744e-15	
0.001971	0.0123838	0.0123838	1.23807e-15	-1.23807e-15	
0.001972	0.0123901	0.0123901	1.2387e-15	-1.2387e-15	
0.001973	0.0123964	0.0123964	1.23933e-15	-1.23933e-15	
0.001974	0.0124027	0.0124027	1.23995e-15	-1.23995e-15	
0.001975	0.012409	0.012409	1.24058e-15	-1.24058e-15	
0.001976	0.0124153	0.0124153	1.24121e-15	-1.24121e-15	
0.001977	0.0124215	0.0124215	1.24184e-15	-1.24184e-15	
0.001978	0.0124278	0.0124278	1.24247e-15	-1.24247e-15	
0.001979	0.0124341	0.0124341	1.2431e-15	-1.2431e-15	
0.00198	0.0124404	0.0124404	1.24372e-15	-1.24372e-15	
0.001981	0.0124467	0.0124467	1.24435e-15	-1.24435e-15	
0.001982	0.012453	0.012453	1.24498e-15	-1.24498e-15	
0.001983	0.0124592	0.0124592	1.24561e-15	-1.24561e-15	
0.001984	0.0124655	0.0124655	1.24624e-15	-1.24624e-15	
0.001985	0.0124718	0.0124718	1.24687e-15	-1.24687e-15	
0.001986	0.0124781	0.0124781	1.24749e-15	-1.24749e-15	
0.001987	0.0124844	0.0124844	1.24812e-15	-1.24812e-15	
0.001988	0.0124906	0.0124906	1.24875e-15	-1.24875e-15	
0.001989	0.0124969	0.0124969	1.24938e-15	-1.24938e-15	
0.00199	0.0125032	0.0125032	1.25001e-15	-1.25001e-15	
0.001991	0.0125095	0.0125095	1.25064e-15	-1.25064e-15	
0.001992	0.0125158	0.0125158	1.25126e-15	-1.25126e-15	
0.001993	0.0125221	0.0125221	1.25189e-15	-1.25189e-15	
0.001994	0.0125283	0.0125283	1.25252e-15	-1.25252e-15	
0.001995	0.0125346	0.0125346	1.25315e-15	-1.25315e-15	
0.001996	0.0125409	0.0125409	1.25378e-15	-1.25378e-15	
0.001997	0.0125472	0.0125472	1.25441e-15	-1.25441e-15	
0.001998	0.0125535	0.0125535	1.25503e-15	-1.25503e-15	
0.001999	0.0125598	0.0125598	1.25566e-15	-1.25566e-15	
0.002	0.012566	0.012566	1.25629e-15	-1.25629e-15	
0.002001	0.0125723	0.0125723	1.25692e-15	-1.25692e-15	
0.002002	0.0125786	0.0125786	1.25755e-15	-1.25755e-15	
0.002003	0.0125849	0.0125849	1.25817e-15	-1.25817e-15	
0.002004	0.0125912	0.0125912	1.2588e-15	-1.2588e-15	
0.002005	0.0125975	0.0125975	1.25943e-15	-1.25943e-15	
0.002006	0.0126037	0.0126037	1.26006e-15	-1.26006e-15	
0.002007	0.01261	0.01261	1.26069e-15	-1.26069e-15	
0.002008	0.0126163	0.0126163	1.26132e-15	-1.26132e-15	
0.002009	0.0126226	0.0126226	1.26194e-15	-1.26194e-15	
0.00201	0.0126289	0.0126289	1.26257e-15	-1.26257e-15	
0.002011	0.0126351	0.0126351	1.2632e-15	-1.2632e-15	
0.002012	0.0126414	0.0126414	1.26383e-15	-1.26383e-15	
0.002013	0.0126477	0.0126477	1.26446e-15	-1.26446e-15	
0.002014	0.012654	0.012654	1.26509e-15	-1.26509e-15	
0.002015	0.0126603	0.0126603	1.26571e-15	-1.26571e-15	
0.002016	0.0126666	0.0126666	1.26634e-15	-1.26634e-15	
0.002017	0.0126728	0.0126728	1.26697e-15	-1.26697e-15	
0.002018	0.0126791	0.0126791	1.2676e-15	-1.2676e-15	
0.002019	0.0126854	0.0126854	1.26823e-15	-1.26823e-15	
0.00202	0.0126917	0.0126917	1.26886e-15	-1.26886e-15	
0.002021	0.012698	0.012698	1.26948e-15	-1.26948e-15	
0.002022	0.0127043	0.0127043	1.27011e-15	-1.27011e-15	
0.002023	0.0127105	0.0127105	1.27074e-15	-1.27074e-15	
0.002024	0.0127168	0.0127168	1.27137e-15	-1.27137e-15	
0.002025	0.0127231	0.0127231	1.272e-15	-1.272e-15	
0.002026	0.0127294	0.0127294	1.27262e-15	-1.27262e-15	
0.002027	0.0127357	0.0127357	1.27325e-15	-1.27325e-15	
0.002028	0.012742	0.012742	1.27388e-15	-1.27388e-15	
0.002029	0.0127482	0.0127482	1.27451e-15	-1.27451e-15	
0.00203	0.0127545	0.0127545	1.27514e-15	-1.27514e-15	
0.002031	0.0127608	0.0127608	1.27577e-15	-1.27577e-15	
0.002032	0.0127671	0.0127671	1.27639e-15	-1.27639e-15	
0.002033	0.0127734	0.0127734	1.27702e-15	-1.27702e-15	
0.002034	0.0127797	0.0127797	1.27765e-15	-1.27765e-15	
0.002035	0.0127859	0.0127859	1.27828e-15	-1.27828e-15	
0.002036	0.0127922	0.0127922	1.27891e-15	-1.27891e-15	
0.002037	0.0127985	0.0127985	1.27954e-15	-1.27954e-15	
0.002038	0.0128048	0.0128048	1.28016e-15	-1.28016e-15	
0.002039	0.0128111	0.0128111	1.28079e-15	-1.28079e-15	
0.00204	0.0128173	0.0128173	1.28142e-15	-1.28142e-15	
0.002041	0.0128236	0.0128236	1.28205e-15	-1.28205e-15	
0.002042	0.0128299	0.0128299	1.28268e-15	-1.28268e-15	
0.002043	0.0128362	0.0128362	1.28331e-15	-1.28331e-15	
0.002044	0.0128425	0.0128425	1.28393e-15	-1.28393e-15	
0.002045	0.0128488	0.0128488	1.28456e-15	-1.28456e-15	
0.002046	0.012855	0.012855	1.28519e-15	-1.28519e-15	
0.002047	0.0128613	0.0128613	1.28582e-15	-1.28582e-15	
0.002048	0.0128676	0.0128676	1.28645e-15	-1.28645e-15	
0.002049	0.0128739	0.0128739	1.28707e-15	-1.28707e-15	
0.00205	0.0128802	0.0128802	1.2877e-15	-1.2877e-15	
0.002051	0.0128865	0.0128865	1.28833e-15	-1.28833e-15	
0.002052	0.0128927	0.0128927	1.28896e-15	-1.28896e-15	
0.002053	0.012899	0.012899	1.28959e-15	-1.28959e-15	
0.002054	0.0129053	0.0129053	1.29022e-15	-1.29022e-15	
0.002055	0.0129116	0.0129116	1.29084e-15	-1.29084e-15	
0.002056	0.0129179	0.0129179	1.29147e-15	-1.29147e-15	
0.002057	0.0129242	0.0129242	1.2921e-15	-1.2921e-15	
0.002058	0.0129304	0.0129304	1.29273e-15	-1.29273e-15	
0.002059	0.0129367	0.0129367	1.29336e-15	-1.29336e-15	
0.00206	0.012943	0.012943	1.29399e-15	-1.29399e-15	
0.002061	0.0129493	0.0129493	1.29461e-15	-1.29461e-15	
0.002062	0.0129556	0.0129556	1.29524e-15	-1.29524e-15	
0.002063	0.0129618	0.0129618	1.29587e-15	-1.29587e-15	
0.002064	0.0129681	0.0129681	1.2965e-15	-1.2965e-15	
0.002065	0.0129744	0.0129744	1.29713e-15	-1.29713e-15	
0.002066	0.0129807	0.0129807	1.29776e-15	-1.29776e-15	
0.002067	0.012987	0.012987	1.29838e-15	-1.29838e-15	
0.002068	0.0129933	0.0129933	1.29901e-15	-1.29901e-15	
0.002069	0.0129995	0.0129995	1.29964e-15	-1.29964e-15	
0.00207	0.0130058	0.0130058	1.30027e-15	-1.30027e-15	
0.002071	0.0130121	0.0130121	1.3009e-15	-1.3009e-15	
0.002072	0.0130184	0.0130184	1.30153e-15	-1.30153e-15	
0.002073	0.0130247	0.0130247	1.30215e-15	-1.30215e-15	
0.002074	0.013031	0.013031	1.30278e-15	-1.30278e-15	
0.002075	0.0130372	0.0130372	1.30341e-15	-1.30341e-15	
0.002076	0.0130435	0.0130435	1.30404e-15	-1.30404e-15	
0.002077	0.0130498	0.0130498	1.30467e-15	-1.30467e-15	
0.002078	0.0130561	0.0130561	1.30529e-15	-1.30529e-15	
0.002079	0.0130624	0.0130624	1.30592e-15	-1.30592e-15	
0.00208	0.0130687	0.0130687	1.30655e-15	-1.30655e-15	
0.002081	0.0130749	0.0130749	1.30718e-15	-1.30718e-15	
0.002082	0.0130812	0.0130812	1.30781e-15	-1.30781e-15	
0.002083	0.0130875	0.0130875	1.30844e-15	-1.30844e-15	
0.002084	0.0130938	0.0130938	1.30906e-15	-1.30906e-15	
0.002085	0.0131001	0.0131001	1.30969e-15	-1.30969e-15	
0.002086	0.0131063	0.0131063	1.31032e-15	-1.31032e-15	
0.002087	0.0131126	0.0131126	1.31095e-15	-1.31095e-15	
0.002088	0.0131189	0.0131189	1.31158e-15	-1.31158e-15	
0.002089	0.0131252	0.0131252	1.31221e-15	-1.31221e-15	
0.00209	0.0131315	0.0131315	1.31283e-15	-1.31283e-15	
0.002091	0.0131378	0.0131378	1.31346e-15	-1.31346e-15	
0.002092	0.013144	0.013144	1.31409e-15	-1.31409e-15	
0.002093	0.0131503	0.0131503	1.31472e-15	-1.31472e-15	
0.002094	0.0131566	0.0131566	1.31535e-15	-1.31535e-15	
0.002095	0.0131629	0.0131629	1.31598e-15	-1.31598e-15	
0.002096	0.0131692	0.0131692	1.3166e-15	-1.3166e-15	
0.002097	0.0131755	0.0131755	1.31723e-15	-1.31723e-15	
0.002098	0.0131817	0.0131817	1.31786e-15	-1.31786e-15	
0.002099	0.013188	0.013188	1.31849e-15	-1.31849e-15	
0.0021	0.0131943	0.0131943	1.31912e-15	-1.31912e-15	
0.002101	0.0132006	0.0132006	1.31974e-15	-1.31974e-15	
0.002102	0.0132069	0.0132069	1.32037e-15	-1.32037e-15	
0.002103	0.0132132	0.0132132	1.321e-15	-1.321e-15	
0.002104	0.0132194	0.0132194	1.32163e-15	-1.32163e-15	
0.002105	0.0132257	0.0132257	1.32226e-15	-1.32226e-15	
0.002106	0.013232	0.013232	1.32289e-15	-1.32289e-15	
0.002107	0.0132383	0.0132383	1.32351e-15	-1.32351e-15	
0.002108	0.0132446	0.0132446	1.32414e-15	-1.32414e-15	
0.002109	0.0132509	0.0132509	1.32477e-15	-1.32477e-15	
0.00211	0.0132571	0.0132571	1.3254e-15	-1.3254e-15	
0.002111	0.0132634	0.0132634	1.32603e-15	-1.32603e-15	
0.002112	0.0132697	0.0132697	1.32666e-15	-1.32666e-15	
0.002113	0.013276	0.013276	1.32728e-15	-1.32728e-15	
0.002114	0.0132823	0.0132823	1.32791e-15	-1.32791e-15	
0.002115	0.0132885	0.0132885	1.32854e-15	-1.32854e-15	
0.002116	0.0132948	0.0132948	1.32917e-15	-1.32917e-15	
0.002117	0.0133011	0.0133011	1.3298e-15	-1.3298e-15	
0.002118	0.0133074	0.0133074	1.33043e-15	-1.33043e-15	
0.002119	0.0133137	0.0133137	1.33105e-15	-1.33105e-15	
0.00212	0.01332	0.01332	1.33168e-15	-1.33168e-15	
0.002121	0.0133262	0.0133262	1.33231e-15	-1.33231e-15	
0.002122	0.0133325	0.0133325	1.33294e-15	-1.33294e-15	
0.002123	0.0133388	0.0133388	1.33357e-15	-1.33357e-15	
0.002124	0.0133451	0.0133451	1.33419e-15	-1.33419e-15	
0.002125	0.0133514	0.0133514	1.33482e-15	-1.33482e-15	
0.002126	0.0133577	0.0133577	1.33545e-15	-1.33545e-15	
0.002127	0.0133639	0.0133639	1.33608e-15	-1.33608e-15	
0.002128	0.0133702	0.0133702	1.33671e-15	-1.33671e-15	
0.002129	0.0133765	0.0133765	1.33734e-15	-1.33734e-15	
0.00213	0.0133828	0.0133828	1.33796e-15	-1.33796e-15	
0.002131	0.0133891	0.0133891	1.33859e-15	-1.33859e-15	
0.002132	0.0133954	0.0133954	1.33922e-15	-1.33922e-15	
0.002133	0.0134016	0.0134016	1.33985e-15	-1.33985e-15	
0.002134	0.0134079	0.0134079	1.34048e-15	-1.34048e-15	
0.002135	0.0134142	0.0134142	1.34111e-15	-1.34111e-15	
0.002136	0.0134205	0.0134205	1.34173e-15	-1.34173e-15	
0.002137	0.0134268	0.0134268	1.34236e-15	-1.34236e-15	
0.002138	0.013433	0.013433	1.34299e-15	-1.34299e-15	
0.002139	0.0134393	0.0134393	1.34362e-15	-1.34362e-15	
0.00214	0.0134456	0.0134456	1.34425e-15	-1.34425e-15	
0.002141	0.0134519	0.0134519	1.34488e-15	-1.34488e-15	
0.002142	0.0134582	0.0134582	1.3455e-15	-1.3455e-15	
0.002143	0.0134645	0.0134645	1.34613e-15	-1.34613e-15	
0.002144	0.0134707	0.0134707	1.34676e-15	-1.34676e-15	
0.002145	0.013477	0.013477	1.34739e-15	-1.34739e-15	
0.002146	0.0134833	0.0134833	1.34802e-15	-1.34802e-15	
0.002147	0.0134896	0.0134896	1.34864e-15	-1.34864e-15	
0.002148	0.0134959	0.0134959	1.34927e-15	-1.34927e-15	
0.002149	0.0135022	0.0135022	1.3499e-15	-1.3499e-15	
0.00215	0.0135084	0.0135084	1.35053e-15	-1.35053e-15	
0.002151	0.0135147	0.0135147	1.35116e-15	-1.35116e-15	
0.002152	0.013521	0.013521	1.35179e-15	-1.35179e-15	
0.002153	0.0135273	0.0135273	1.35241e-15	-1.35241e-15	
0.002154	0.0135336	0.0135336	1.35304e-15	-1.35304e-15	
0.002155	0.0135399	0.0135399	1.35367e-15	-1.35367e-15	
0.002156	0.0135461	0.0135461	1.3543e-15	-1.3543e-15	
0.002157	0.0135524	0.0135524	1.35493e-15	-1.35493e-15	
0.002158	0.0135587	0.0135587	1.35556e-15	-1.35556e-15	
0.002159	0.013565	0.013565	1.35618e-15	-1.35618e-15	
0.00216	0.0135713	0.0135713	1.35681e-15	-1.35681e-15	
0.002161	0.0135775	0.0135775	1.35744e-15	-1.35744e-15	
0.002162	0.0135838	0.0135838	1.35807e-15	-1.35807e-15	
0.002163	0.0135901	0.0135901	1.3587e-15	-1.3587e-15	
0.002164	0.0135964	0.0135964	1.35933e-15	-1.35933e-15	
0.002165	0.0136027	0.0136027	1.35995e-15	-1.35995e-15	
0.002166	0.013609	0.013609	1.36058e-15	-1.36058e-15	
0.002167	0.0136152	0.0136152	1.36121e-15	-1.36121e-15	
0.002168	0.0136215	0.0136215	1.36184e-15	-1.36184e-15	
0.002169	0.0136278	0.0136278	1.36247e-15	-1.36247e-15	
0.00217	0.0136341	0.0136341	1.36309e-15	-1.36309e-15	
0.002171	0.0136404	0.0136404	1.36372e-15	-1.36372e-15	
0.002172	0.0136467	0.0136467	1.36435e-15	-1.36435e-15	
0.002173	0.0136529	0.0136529	1.36498e-15	-1.36498e-15	
0.002174	0.0136592	0.0136592	1.36561e-15	-1.36561e-15	
0.002175	0.0136655	0.0136655	1.36624e-15	-1.36624e-15	
0.002176	0.0136718	0.0136718	1.36686e-15	-1.36686e-15	
0.002177	0.0136781	0.0136781	1.36749e-15	-1.36749e-15	
0.002178	0.0136844	0.0136844	1.36812e-15	-1.36812e-15	
0.002179	0.0136906	0.0136906	1.36875e-15	-1.36875e-15	
0.00218	0.0136969	0.0136969	1.36938e-15	-1.36938e-15	
0.002181	0.0137032	0.0137032	1.37001e-15	-1.37001e-15	
0.002182	0.0137095	0.0137095	1.37063e-15	-1.37063e-15	
0.002183	0.0137158	0.0137158	1.37126e-15	-1.37126e-15	
0.002184	0.013722	0.013722	1.37189e-15	-1.37189e-15	
0.002185	0.0137283	0.0137283	1.37252e-15	-1.37252e-15	
0.002186	0.0137346	0.0137346	1.37315e-15	-1.37315e-15	
0.002187	0.0137409	0.0137409	1.37378e-15	-1.37378e-15	
0.002188	0.0137472	0.0137472	1.3744e-15	-1.3744e-15	
0.002189	0.0137535	0.0137535	1.37503e-15	-1.37503e-15	
0.00219	0.0137597	0.0137597	1.37566e-15	-1.37566e-15	
0.002191	0.013766	0.013766	1.37629e-15	-1.37629e-15	
0.002192	0.0137723	0.0137723	1.37692e-15	-1.37692e-15	
0.002193	0.0137786	0.0137786	1.37754e-15	-1.37754e-15	
0.002194	0.0137849	0.0137849	1.37817e-15	-1.37817e-15	
0.002195	0.0137912	0.0137912	1.3788e-15	-1.3788e-15	
0.002196	0.0137974	0.0137974	1.37943e-15	-1.37943e-15	
0.002197	0.0138037	0.0138037	1.38006e-15	-1.38006e-15	
0.002198	0.01381	0.01381	1.38069e-15	-1.38069e-15	
0.002199	0.0138163	0.0138163	1.38131e-15	-1.38131e-15	
0.0022	0.0138226	0.0138226	1.38194e-15	-1.38194e-15	
0.002201	0.0138289	0.0138289	1.38257e-15	-1.38257e-15	
0.002202	0.0138351	0.0138351	1.3832e-15	-1.3832e-15	
0.002203	0.0138414	0.0138414	1.38383e-15	-1.38383e-15	
0.002204	0.0138477	0.0138477	1.38446e-15	-1.38446e-15	
0.002205	0.013854	0.013854	1.38508e-15	-1.38508e-15	
0.002206	0.0138603	0.0138603	1.38571e-15	-1.38571e-15	
0.002207	0.0138665	0.0138665	1.38634e-15	-1.38634e-15	
0.002208	0.0138728	0.0138728	1.38697e-15	-1.38697e-15	
0.002209	0.0138791	0.0138791	1.3876e-15	-1.3876e-15	
0.00221	0.0138854	0.0138854	1.38823e-15	-1.38823e-15	
0.002211	0.0138917	0.0138917	1.38885e-15	-1.38885e-15	
0.002212	0.013898	0.013898	1.38948e-15	-1.38948e-15	
0.002213	0.0139042	0.0139042	1.39011e-15	-1.39011e-15	
0.002214	0.0139105	0.0139105	1.39074e-15	-1.39074e-15	
0.002215	0.0139168	0.0139168	1.39137e-15	-1.39137e-15	
0.002216	0.0139231	0.0139231	1.39199e-15	-1.39199e-15	
0.002217	0.0139294	0.0139294	1.39262e-15	-1.39262e-15	
0.002218	0.0139357	0.0139357	1.39325e-15	-1.39325e-15	
0.002219	0.0139419	0.0139419	1.39388e-15	-1.39388e-15	
0.00222	0.0139482	0.0139482	1.39451e-15	-1.39451e-15	
0.002221	0.0139545	0.0139545	1.39514e-15	-1.39514e-15	
0.002222	0.0139608	0.0139608	1.39576e-15	-1.39576e-15	
0.002223	0.0139671	0.0139671	1.39639e-15	-1.39639e-15	
0.002224	0.0139733	0.0139733	1.39702e-15	-1.39702e-15	
0.002225	0.0139796	0.0139796	1.39765e-15	-1.39765e-15	
0.002226	0.0139859	0.0139859	1.39828e-15	-1.39828e-15	
0.002227	0.0139922	0.0139922	1.39891e-15	-1.39891e-15	
0.002228	0.0139985	0.0139985	1.39953e-15	-1.39953e-15	
0.002229	0.0140048	0.0140048	1.40016e-15	-1.40016e-15	
0.00223	0.014011	0.014011	1.40079e-15	-1.40079e-15	
0.002231	0.0140173	0.0140173	1.40142e-15	-1.40142e-15	
0.002232	0.0140236	0.0140236	1.40205e-15	-1.40205e-15	
0.002233	0.0140299	0.0140299	1.40268e-15	-1.40268e-15	
0.002234	0.0140362	0.0140362	1.4033e-15	-1.4033e-15	
0.002235	0.0140425	0.0140425	1.40393e-15	-1.40393e-15	
0.002236	0.0140487	0.0140487	1.40456e-15	-1.40456e-15	
0.002237	0.014055	0.014055	1.40519e-15	-1.40519e-15	
0.002238	0.0140613	0.0140613	1.40582e-15	-1.40582e-15	
0.002239	0.0140676	0.0140676	1.40644e-15	-1.40644e-15	
0.00224	0.0140739	0.0140739	1.40707e-15	-1.40707e-15	
0.002241	0.0140802	0.0140802	1.4077e-15	-1.4077e-15	
